model,rank,feature,shap_value,feature_value
XGBoost-biophysical,1,cdr3_charge,1.389509677886963,-0.9976000189781188
XGBoost-biophysical,1,cdr3_charge,1.253039836883545,-0.9972000122070312
XGBoost-biophysical,1,cdr3_charge,1.3043162822723389,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,0.8277464509010315,1.002400040626526
XGBoost-biophysical,1,cdr3_charge,-3.5525622367858887,5.000100135803223
XGBoost-biophysical,1,cdr3_charge,1.2054591178894043,-0.9972000122070312
XGBoost-biophysical,1,cdr3_charge,-3.280818223953247,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.2316025495529177,0.001700000022538
XGBoost-biophysical,1,cdr3_charge,-3.409607172012329,4.000800132751465
XGBoost-biophysical,1,cdr3_charge,0.6026763319969177,1.0916999578475952
XGBoost-biophysical,1,cdr3_charge,1.4328069686889648,-1.8152999877929688
XGBoost-biophysical,1,cdr3_charge,1.3320047855377195,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,0.862036406993866,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,-3.202420711517334,3.1839001178741455
XGBoost-biophysical,1,cdr3_charge,-3.4249861240386963,4.091400146484375
XGBoost-biophysical,1,cdr3_charge,1.422932744026184,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.1409542560577393,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.361033320426941,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,1.1639394760131836,0.0020000000949949
XGBoost-biophysical,1,cdr3_charge,-2.838527202606201,3.0917000770568848
XGBoost-biophysical,1,cdr3_charge,0.948943018913269,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.509896993637085,-0.9980000257492064
XGBoost-biophysical,1,cdr3_charge,-3.3322367668151855,3.000200033187866
XGBoost-biophysical,1,cdr3_charge,1.320673942565918,-0.9075000286102296
XGBoost-biophysical,1,cdr3_charge,1.269310712814331,-0.9070000052452089
XGBoost-biophysical,1,cdr3_charge,1.0244582891464231,1.0012999773025513
XGBoost-biophysical,1,cdr3_charge,-2.2385575771331787,2.0922000408172607
XGBoost-biophysical,1,cdr3_charge,1.2399914264678955,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,1.5308231115341189,-0.9962000250816344
XGBoost-biophysical,1,cdr3_charge,-0.8294128179550171,2.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.0043259859085083,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.1987364292144775,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,1.3743327856063845,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-3.2365126609802246,3.182300090789795
XGBoost-biophysical,1,cdr3_charge,1.318345069885254,-0.9070000052452089
XGBoost-biophysical,1,cdr3_charge,1.0002607107162476,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,0.8868891596794128,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.3273869752883911,-0.9976000189781188
XGBoost-biophysical,1,cdr3_charge,-2.014554500579834,2.0917000770568848
XGBoost-biophysical,1,cdr3_charge,1.1797229051589966,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-3.333359479904175,3.0917000770568848
XGBoost-biophysical,1,cdr3_charge,1.331020712852478,-1.996399998664856
XGBoost-biophysical,1,cdr3_charge,1.2464054822921753,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,-3.436103582382202,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.4145853519439695,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-2.9111719131469727,2.2734999656677246
XGBoost-biophysical,1,cdr3_charge,1.241173505783081,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,-2.485276937484741,2.1826000213623047
XGBoost-biophysical,1,cdr3_charge,-1.459285855293274,2.0917000770568848
XGBoost-biophysical,1,cdr3_charge,-1.8272192478179932,2.0922000408172607
XGBoost-biophysical,1,cdr3_charge,-3.463317632675171,4.182300090789795
XGBoost-biophysical,1,cdr3_charge,-3.3163187503814697,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.425564169883728,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.4476803541183472,-0.9980000257492064
XGBoost-biophysical,1,cdr3_charge,-2.2265334129333496,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.3534014225006104,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,-0.576463520526886,2.000200033187866
XGBoost-biophysical,1,cdr3_charge,-3.0214109420776367,3.091399908065796
XGBoost-biophysical,1,cdr3_charge,1.249405026435852,0.0020000000949949
XGBoost-biophysical,1,cdr3_charge,1.274553298950195,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,-3.427680253982544,4.091700077056885
XGBoost-biophysical,1,cdr3_charge,1.273265719413757,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,1.4055205583572388,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,-3.507739305496216,4.000199794769287
XGBoost-biophysical,1,cdr3_charge,-3.253587007522583,4.000800132751465
